date,wm_yr_wk,weekday,wday,month,year,d,event_name_1,event_type_1,event_name_2,event_type_2,snap_MH,snap_KA,snap_TN
2021-02-22,2108,Monday,3,2,2021,d_1144,,,,,0,0,1
2021-02-23,2108,Tuesday,4,2,2021,d_1145,,,,,0,0,1
2021-02-24,2108,Wednesday,5,2,2021,d_1146,,,,,0,0,1
2021-02-25,2108,Thursday,6,2,2021,d_1147,,,,,0,0,0
2021-02-26,2108,Friday,7,2,2021,d_1148,,,,,0,0,0
2021-02-27,2108,Saturday,1,2,2021,d_1149,,,,,0,0,0
2021-02-28,2108,Sunday,2,2,2021,d_1150,,,,,0,0,0
2021-03-01,2109,Monday,3,3,2021,d_1151,,,,,1,0,0
2021-03-02,2109,Tuesday,4,3,2021,d_1152,,,,,1,0,0
2021-03-03,2109,Wednesday,5,3,2021,d_1153,,,,,1,0,0
2021-03-04,2109,Thursday,6,3,2021,d_1154,,,,,1,0,0
2021-03-05,2109,Friday,7,3,2021,d_1155,,,,,1,0,0
2021-03-06,2109,Saturday,1,3,2021,d_1156,,,,,1,0,0
2021-03-07,2109,Sunday,2,3,2021,d_1157,,,,,1,0,0
2021-03-08,2110,Monday,3,3,2021,d_1158,Holi,Cultural,,,1,1,0
2021-03-09,2110,Tuesday,4,3,2021,d_1159,,,,,1,1,0
2021-03-10,2110,Wednesday,5,3,2021,d_1160,,,,,1,1,0
2021-03-11,2110,Thursday,6,3,2021,d_1161,,,,,0,1,0
2021-03-12,2110,Friday,7,3,2021,d_1162,,,,,0,1,0
2021-03-13,2110,Saturday,1,3,2021,d_1163,,,,,0,1,0
2021-03-14,2110,Sunday,2,3,2021,d_1164,,,,,0,1,0
2021-03-15,2111,Monday,3,3,2021,d_1165,,,,,0,1,1
2021-03-16,2111,Tuesday,4,3,2021,d_1166,,,,,0,1,1
2021-03-17,2111,Wednesday,5,3,2021,d_1167,,,,,0,1,1
2021-03-18,2111,Thursday,6,3,2021,d_1168,,,,,0,0,1
2021-03-19,2111,Friday,7,3,2021,d_1169,,,,,0,0,1
2021-03-20,2111,Saturday,1,3,2021,d_1170,,,,,0,0,1
2021-03-21,2111,Sunday,2,3,2021,d_1171,,,,,0,0,1
2021-03-22,2112,Monday,3,3,2021,d_1172,,,,,0,0,1
2021-03-23,2112,Tuesday,4,3,2021,d_1173,,,,,0,0,1
2021-03-24,2112,Wednesday,5,3,2021,d_1174,,,,,0,0,1
2021-03-25,2112,Thursday,6,3,2021,d_1175,,,,,0,0,0
2021-03-26,2112,Friday,7,3,2021,d_1176,,,,,0,0,0
2021-03-27,2112,Saturday,1,3,2021,d_1177,,,,,0,0,0
2021-03-28,2112,Sunday,2,3,2021,d_1178,,,,,0,0,0
2021-03-29,2113,Monday,3,3,2021,d_1179,,,,,0,0,0
2021-03-30,2113,Tuesday,4,3,2021,d_1180,,,,,0,0,0
2021-03-31,2113,Wednesday,5,3,2021,d_1181,,,,,0,0,0
2021-04-01,2113,Thursday,6,4,2021,d_1182,,,,,1,0,0
2021-04-02,2113,Friday,7,4,2021,d_1183,,,,,1,0,0
2021-04-03,2113,Saturday,1,4,2021,d_1184,,,,,1,0,0
2021-04-04,2113,Sunday,2,4,2021,d_1185,,,,,1,0,0
2021-04-05,2114,Monday,3,4,2021,d_1186,,,,,1,0,0
2021-04-06,2114,Tuesday,4,4,2021,d_1187,,,,,1,0,0
2021-04-07,2114,Wednesday,5,4,2021,d_1188,,,,,1,0,0
2021-04-08,2114,Thursday,6,4,2021,d_1189,,,,,1,1,0
2021-04-09,2114,Friday,7,4,2021,d_1190,,,,,1,1,0
2021-04-10,2114,Saturday,1,4,2021,d_1191,Ram_Navami,Religious,,,1,1,0
2021-04-11,2114,Sunday,2,4,2021,d_1192,,,,,0,1,0
2021-04-12,2115,Monday,3,4,2021,d_1193,,,,,0,1,0
2021-04-13,2115,Tuesday,4,4,2021,d_1194,,,,,0,1,0
2021-04-14,2115,Wednesday,5,4,2021,d_1195,,,,,0,1,0
2021-04-15,2115,Thursday,6,4,2021,d_1196,,,,,0,1,1
2021-04-16,2115,Friday,7,4,2021,d_1197,,,,,0,1,1
2021-04-17,2115,Saturday,1,4,2021,d_1198,,,,,0,1,1
2021-04-18,2115,Sunday,2,4,2021,d_1199,,,,,0,0,1
2021-04-19,2116,Monday,3,4,2021,d_1200,,,,,0,0,1
2021-04-20,2116,Tuesday,4,4,2021,d_1201,,,,,0,0,1
2021-04-21,2116,Wednesday,5,4,2021,d_1202,,,,,0,0,1
2021-04-22,2116,Thursday,6,4,2021,d_1203,,,,,0,0,1
2021-04-23,2116,Friday,7,4,2021,d_1204,,,,,0,0,1
2021-04-24,2116,Saturday,1,4,2021,d_1205,,,,,0,0,1
2021-04-25,2116,Sunday,2,4,2021,d_1206,,,,,0,0,0
2021-04-26,2117,Monday,3,4,2021,d_1207,,,,,0,0,0
2021-04-27,2117,Tuesday,4,4,2021,d_1208,,,,,0,0,0
2021-04-28,2117,Wednesday,5,4,2021,d_1209,,,,,0,0,0
2021-04-29,2117,Thursday,6,4,2021,d_1210,,,,,0,0,0
2021-04-30,2117,Friday,7,4,2021,d_1211,,,,,0,0,0
2021-05-01,2117,Saturday,1,5,2021,d_1212,,,,,1,0,0
2021-05-02,2117,Sunday,2,5,2021,d_1213,,,,,1,0,0
2021-05-03,2118,Monday,3,5,2021,d_1214,,,,,1,0,0
2021-05-04,2118,Tuesday,4,5,2021,d_1215,,,,,1,0,0
2021-05-05,2118,Wednesday,5,5,2021,d_1216,,,,,1,0,0
2021-05-06,2118,Thursday,6,5,2021,d_1217,,,,,1,0,0
2021-05-07,2118,Friday,7,5,2021,d_1218,,,,,1,0,0
2021-05-08,2118,Saturday,1,5,2021,d_1219,,,,,1,1,0
2021-05-09,2118,Sunday,2,5,2021,d_1220,Eid_al_Fitr,Religious,,,1,1,0
2021-05-10,2119,Monday,3,5,2021,d_1221,,,,,1,1,0
2021-05-11,2119,Tuesday,4,5,2021,d_1222,,,,,0,1,0
2021-05-12,2119,Wednesday,5,5,2021,d_1223,,,,,0,1,0
2021-05-13,2119,Thursday,6,5,2021,d_1224,,,,,0,1,0
2021-05-14,2119,Friday,7,5,2021,d_1225,,,,,0,1,0
2021-05-15,2119,Saturday,1,5,2021,d_1226,,,,,0,1,1
2021-05-16,2119,Sunday,2,5,2021,d_1227,,,,,0,1,1
2021-05-17,2120,Monday,3,5,2021,d_1228,,,,,0,1,1
2021-05-18,2120,Tuesday,4,5,2021,d_1229,,,,,0,0,1
2021-05-19,2120,Wednesday,5,5,2021,d_1230,,,,,0,0,1
2021-05-20,2120,Thursday,6,5,2021,d_1231,IPL_Final,Sporting,,,0,0,1
2021-05-21,2120,Friday,7,5,2021,d_1232,,,,,0,0,1
2021-05-22,2120,Saturday,1,5,2021,d_1233,,,,,0,0,1
2021-05-23,2120,Sunday,2,5,2021,d_1234,,,,,0,0,1
2021-05-24,2121,Monday,3,5,2021,d_1235,,,,,0,0,1
2021-05-25,2121,Tuesday,4,5,2021,d_1236,,,,,0,0,0
2021-05-26,2121,Wednesday,5,5,2021,d_1237,,,,,0,0,0
2021-05-27,2121,Thursday,6,5,2021,d_1238,,,,,0,0,0
2021-05-28,2121,Friday,7,5,2021,d_1239,,,,,0,0,0
2021-05-29,2121,Saturday,1,5,2021,d_1240,,,,,0,0,0
2021-05-30,2121,Sunday,2,5,2021,d_1241,,,,,0,0,0
2021-05-31,2122,Monday,3,5,2021,d_1242,,,,,0,0,0
2021-06-01,2122,Tuesday,4,6,2021,d_1243,,,,,1,0,0
2021-06-02,2122,Wednesday,5,6,2021,d_1244,,,,,1,0,0
2021-06-03,2122,Thursday,6,6,2021,d_1245,,,,,1,0,0
2021-06-04,2122,Friday,7,6,2021,d_1246,,,,,1,0,0
2021-06-05,2122,Saturday,1,6,2021,d_1247,,,,,1,0,0
2021-06-06,2122,Sunday,2,6,2021,d_1248,,,,,1,0,0
2021-06-07,2123,Monday,3,6,2021,d_1249,,,,,1,0,0
2021-06-08,2123,Tuesday,4,6,2021,d_1250,,,,,1,1,0
2021-06-09,2123,Wednesday,5,6,2021,d_1251,,,,,1,1,0
2021-06-10,2123,Thursday,6,6,2021,d_1252,,,,,1,1,0
2021-06-11,2123,Friday,7,6,2021,d_1253,,,,,0,1,0
2021-06-12,2123,Saturday,1,6,2021,d_1254,,,,,0,1,0
2021-06-13,2123,Sunday,2,6,2021,d_1255,,,,,0,1,0
2021-06-14,2124,Monday,3,6,2021,d_1256,,,,,0,1,0
2021-06-15,2124,Tuesday,4,6,2021,d_1257,,,,,0,1,1
2021-06-16,2124,Wednesday,5,6,2021,d_1258,,,,,0,1,1
2021-06-17,2124,Thursday,6,6,2021,d_1259,,,,,0,1,1
2021-06-18,2124,Friday,7,6,2021,d_1260,,,,,0,0,1
2021-06-19,2124,Saturday,1,6,2021,d_1261,,,,,0,0,1
2021-06-20,2124,Sunday,2,6,2021,d_1262,,,,,0,0,1
2021-06-21,2125,Monday,3,6,2021,d_1263,,,,,0,0,1
2021-06-22,2125,Tuesday,4,6,2021,d_1264,,,,,0,0,1
2021-06-23,2125,Wednesday,5,6,2021,d_1265,,,,,0,0,1
2021-06-24,2125,Thursday,6,6,2021,d_1266,,,,,0,0,1
2021-06-25,2125,Friday,7,6,2021,d_1267,,,,,0,0,0
2021-06-26,2125,Saturday,1,6,2021,d_1268,,,,,0,0,0
2021-06-27,2125,Sunday,2,6,2021,d_1269,,,,,0,0,0
2021-06-28,2126,Monday,3,6,2021,d_1270,,,,,0,0,0
2021-06-29,2126,Tuesday,4,6,2021,d_1271,,,,,0,0,0
2021-06-30,2126,Wednesday,5,6,2021,d_1272,,,,,0,0,0
2021-07-01,2126,Thursday,6,7,2021,d_1273,,,,,1,0,0
2021-07-02,2126,Friday,7,7,2021,d_1274,,,,,1,0,0
2021-07-03,2126,Saturday,1,7,2021,d_1275,,,,,1,0,0
2021-07-04,2126,Sunday,2,7,2021,d_1276,,,,,1,0,0
2021-07-05,2127,Monday,3,7,2021,d_1277,,,,,1,0,0
2021-07-06,2127,Tuesday,4,7,2021,d_1278,,,,,1,0,0
2021-07-07,2127,Wednesday,5,7,2021,d_1279,,,,,1,0,0
2021-07-08,2127,Thursday,6,7,2021,d_1280,,,,,1,1,0
2021-07-09,2127,Friday,7,7,2021,d_1281,,,,,1,1,0
2021-07-10,2127,Saturday,1,7,2021,d_1282,,,,,1,1,0
2021-07-11,2127,Sunday,2,7,2021,d_1283,,,,,0,1,0
2021-07-12,2128,Monday,3,7,2021,d_1284,,,,,0,1,0
2021-07-13,2128,Tuesday,4,7,2021,d_1285,,,,,0,1,0
2021-07-14,2128,Wednesday,5,7,2021,d_1286,,,,,0,1,0
2021-07-15,2128,Thursday,6,7,2021,d_1287,,,,,0,1,1
2021-07-16,2128,Friday,7,7,2021,d_1288,,,,,0,1,1
2021-07-17,2128,Saturday,1,7,2021,d_1289,,,,,0,1,1
2021-07-18,2128,Sunday,2,7,2021,d_1290,,,,,0,0,1
2021-07-19,2129,Monday,3,7,2021,d_1291,,,,,0,0,1
2021-07-20,2129,Tuesday,4,7,2021,d_1292,,,,,0,0,1
2021-07-21,2129,Wednesday,5,7,2021,d_1293,,,,,0,0,1
2021-07-22,2129,Thursday,6,7,2021,d_1294,,,,,0,0,1
2021-07-23,2129,Friday,7,7,2021,d_1295,,,,,0,0,1
2021-07-24,2129,Saturday,1,7,2021,d_1296,,,,,0,0,1
2021-07-25,2129,Sunday,2,7,2021,d_1297,,,,,0,0,0
2021-07-26,2130,Monday,3,7,2021,d_1298,,,,,0,0,0
2021-07-27,2130,Tuesday,4,7,2021,d_1299,,,,,0,0,0
2021-07-28,2130,Wednesday,5,7,2021,d_1300,,,,,0,0,0
2021-07-29,2130,Thursday,6,7,2021,d_1301,,,,,0,0,0
2021-07-30,2130,Friday,7,7,2021,d_1302,,,,,0,0,0
2021-07-31,2130,Saturday,1,7,2021,d_1303,,,,,0,0,0
2021-08-01,2130,Sunday,2,8,2021,d_1304,,,,,1,0,0
2021-08-02,2131,Monday,3,8,2021,d_1305,,,,,1,0,0
2021-08-03,2131,Tuesday,4,8,2021,d_1306,,,,,1,0,0
2021-08-04,2131,Wednesday,5,8,2021,d_1307,,,,,1,0,0
2021-08-05,2131,Thursday,6,8,2021,d_1308,,,,,1,0,0
2021-08-06,2131,Friday,7,8,2021,d_1309,,,,,1,0,0
2021-08-07,2131,Saturday,1,8,2021,d_1310,,,,,1,0,0
2021-08-08,2131,Sunday,2,8,2021,d_1311,,,,,1,1,0
2021-08-09,2132,Monday,3,8,2021,d_1312,,,,,1,1,0
2021-08-10,2132,Tuesday,4,8,2021,d_1313,,,,,1,1,0
2021-08-11,2132,Wednesday,5,8,2021,d_1314,,,,,0,1,0
2021-08-12,2132,Thursday,6,8,2021,d_1315,,,,,0,1,0
2021-08-13,2132,Friday,7,8,2021,d_1316,,,,,0,1,0
2021-08-14,2132,Saturday,1,8,2021,d_1317,,,,,0,1,0
2021-08-15,2132,Sunday,2,8,2021,d_1318,Independence_Day,National,,,0,1,1
2021-08-16,2133,Monday,3,8,2021,d_1319,,,,,0,1,1
2021-08-17,2133,Tuesday,4,8,2021,d_1320,,,,,0,1,1
2021-08-18,2133,Wednesday,5,8,2021,d_1321,,,,,0,0,1
2021-08-19,2133,Thursday,6,8,2021,d_1322,,,,,0,0,1
2021-08-20,2133,Friday,7,8,2021,d_1323,,,,,0,0,1
2021-08-21,2133,Saturday,1,8,2021,d_1324,,,,,0,0,1
2021-08-22,2133,Sunday,2,8,2021,d_1325,,,,,0,0,1
2021-08-23,2134,Monday,3,8,2021,d_1326,,,,,0,0,1
2021-08-24,2134,Tuesday,4,8,2021,d_1327,,,,,0,0,1
2021-08-25,2134,Wednesday,5,8,2021,d_1328,,,,,0,0,0
2021-08-26,2134,Thursday,6,8,2021,d_1329,Raksha_Bandhan,Cultural,,,0,0,0
2021-08-27,2134,Friday,7,8,2021,d_1330,,,,,0,0,0
2021-08-28,2134,Saturday,1,8,2021,d_1331,,,,,0,0,0
2021-08-29,2134,Sunday,2,8,2021,d_1332,,,,,0,0,0
2021-08-30,2135,Monday,3,8,2021,d_1333,,,,,0,0,0
2021-08-31,2135,Tuesday,4,8,2021,d_1334,,,,,0,0,0
2021-09-01,2135,Wednesday,5,9,2021,d_1335,,,,,1,0,0
2021-09-02,2135,Thursday,6,9,2021,d_1336,,,,,1,0,0
2021-09-03,2135,Friday,7,9,2021,d_1337,,,,,1,0,0
2021-09-04,2135,Saturday,1,9,2021,d_1338,,,,,1,0,0
2021-09-05,2135,Sunday,2,9,2021,d_1339,,,,,1,0,0
2021-09-06,2136,Monday,3,9,2021,d_1340,,,,,1,0,0
2021-09-07,2136,Tuesday,4,9,2021,d_1341,Ganesh_Chaturthi,Religious,,,1,0,0
2021-09-08,2136,Wednesday,5,9,2021,d_1342,,,,,1,1,0
2021-09-09,2136,Thursday,6,9,2021,d_1343,,,,,1,1,0
2021-09-10,2136,Friday,7,9,2021,d_1344,,,,,1,1,0
2021-09-11,2136,Saturday,1,9,2021,d_1345,,,,,0,1,0
2021-09-12,2136,Sunday,2,9,2021,d_1346,,,,,0,1,0
2021-09-13,2137,Monday,3,9,2021,d_1347,,,,,0,1,0
2021-09-14,2137,Tuesday,4,9,2021,d_1348,,,,,0,1,0
2021-09-15,2137,Wednesday,5,9,2021,d_1349,,,,,0,1,1
2021-09-16,2137,Thursday,6,9,2021,d_1350,,,,,0,1,1
2021-09-17,2137,Friday,7,9,2021,d_1351,,,,,0,1,1
2021-09-18,2137,Saturday,1,9,2021,d_1352,,,,,0,0,1
2021-09-19,2137,Sunday,2,9,2021,d_1353,,,,,0,0,1
2021-09-20,2138,Monday,3,9,2021,d_1354,Onam,Cultural,,,0,0,1
2021-09-21,2138,Tuesday,4,9,2021,d_1355,,,,,0,0,1
2021-09-22,2138,Wednesday,5,9,2021,d_1356,,,,,0,0,1
2021-09-23,2138,Thursday,6,9,2021,d_1357,,,,,0,0,1
2021-09-24,2138,Friday,7,9,2021,d_1358,,,,,0,0,1
2021-09-25,2138,Saturday,1,9,2021,d_1359,,,,,0,0,0
2021-09-26,2138,Sunday,2,9,2021,d_1360,,,,,0,0,0
2021-09-27,2139,Monday,3,9,2021,d_1361,,,,,0,0,0
2021-09-28,2139,Tuesday,4,9,2021,d_1362,,,,,0,0,0
2021-09-29,2139,Wednesday,5,9,2021,d_1363,,,,,0,0,0
2021-09-30,2139,Thursday,6,9,2021,d_1364,,,,,0,0,0
2021-10-01,2139,Friday,7,10,2021,d_1365,,,,,1,0,0
2021-10-02,2139,Saturday,1,10,2021,d_1366,Gandhi_Jayanti,National,,,1,0,0
2021-10-03,2139,Sunday,2,10,2021,d_1367,,,,,1,0,0
2021-10-04,2140,Monday,3,10,2021,d_1368,,,,,1,0,0
2021-10-05,2140,Tuesday,4,10,2021,d_1369,,,,,1,0,0
2021-10-06,2140,Wednesday,5,10,2021,d_1370,,,,,1,0,0
2021-10-07,2140,Thursday,6,10,2021,d_1371,,,,,1,0,0
2021-10-08,2140,Friday,7,10,2021,d_1372,,,,,1,1,0
2021-10-09,2140,Saturday,1,10,2021,d_1373,,,,,1,1,0
2021-10-10,2140,Sunday,2,10,2021,d_1374,,,,,1,1,0
2021-10-11,2141,Monday,3,10,2021,d_1375,,,,,0,1,0
2021-10-12,2141,Tuesday,4,10,2021,d_1376,,,,,0,1,0
2021-10-13,2141,Wednesday,5,10,2021,d_1377,,,,,0,1,0
2021-10-14,2141,Thursday,6,10,2021,d_1378,,,,,0,1,0
2021-10-15,2141,Friday,7,10,2021,d_1379,Dussehra,Religious,,,0,1,1
2021-10-16,2141,Saturday,1,10,2021,d_1380,,,,,0,1,1
2021-10-17,2141,Sunday,2,10,2021,d_1381,,,,,0,1,1
2021-10-18,2142,Monday,3,10,2021,d_1382,,,,,0,0,1
2021-10-19,2142,Tuesday,4,10,2021,d_1383,,,,,0,0,1
2021-10-20,2142,Wednesday,5,10,2021,d_1384,,,,,0,0,1
2021-10-21,2142,Thursday,6,10,2021,d_1385,,,,,0,0,1
2021-10-22,2142,Friday,7,10,2021,d_1386,,,,,0,0,1
2021-10-23,2142,Saturday,1,10,2021,d_1387,,,,,0,0,1
2021-10-24,2142,Sunday,2,10,2021,d_1388,,,,,0,0,1
2021-10-25,2143,Monday,3,10,2021,d_1389,,,,,0,0,0
2021-10-26,2143,Tuesday,4,10,2021,d_1390,,,,,0,0,0
2021-10-27,2143,Wednesday,5,10,2021,d_1391,,,,,0,0,0
2021-10-28,2143,Thursday,6,10,2021,d_1392,,,,,0,0,0
2021-10-29,2143,Friday,7,10,2021,d_1393,,,,,0,0,0
2021-10-30,2143,Saturday,1,10,2021,d_1394,,,,,0,0,0
2021-10-31,2143,Sunday,2,10,2021,d_1395,,,,,0,0,0
2021-11-01,2144,Monday,3,11,2021,d_1396,,,,,1,0,0
2021-11-02,2144,Tuesday,4,11,2021,d_1397,,,,,1,0,0
2021-11-03,2144,Wednesday,5,11,2021,d_1398,,,,,1,0,0
2021-11-04,2144,Thursday,6,11,2021,d_1399,Diwali,National,,,1,0,0
2021-11-05,2144,Friday,7,11,2021,d_1400,,,,,1,0,0
2021-11-06,2144,Saturday,1,11,2021,d_1401,,,,,1,0,0
2021-11-07,2144,Sunday,2,11,2021,d_1402,,,,,1,0,0
2021-11-08,2145,Monday,3,11,2021,d_1403,,,,,1,1,0
2021-11-09,2145,Tuesday,4,11,2021,d_1404,,,,,1,1,0
2021-11-10,2145,Wednesday,5,11,2021,d_1405,,,,,1,1,0
2021-11-11,2145,Thursday,6,11,2021,d_1406,,,,,0,1,0
2021-11-12,2145,Friday,7,11,2021,d_1407,,,,,0,1,0
2021-11-13,2145,Saturday,1,11,2021,d_1408,,,,,0,1,0
2021-11-14,2145,Sunday,2,11,2021,d_1409,,,,,0,1,0
2021-11-15,2146,Monday,3,11,2021,d_1410,,,,,0,1,1
2021-11-16,2146,Tuesday,4,11,2021,d_1411,,,,,0,1,1
2021-11-17,2146,Wednesday,5,11,2021,d_1412,,,,,0,1,1
2021-11-18,2146,Thursday,6,11,2021,d_1413,,,,,0,0,1
2021-11-19,2146,Friday,7,11,2021,d_1414,,,,,0,0,1
2021-11-20,2146,Saturday,1,11,2021,d_1415,,,,,0,0,1
2021-11-21,2146,Sunday,2,11,2021,d_1416,,,,,0,0,1
2021-11-22,2147,Monday,3,11,2021,d_1417,,,,,0,0,1
2021-11-23,2147,Tuesday,4,11,2021,d_1418,,,,,0,0,1
2021-11-24,2147,Wednesday,5,11,2021,d_1419,,,,,0,0,1
2021-11-25,2147,Thursday,6,11,2021,d_1420,,,,,0,0,0
2021-11-26,2147,Friday,7,11,2021,d_1421,,,,,0,0,0
2021-11-27,2147,Saturday,1,11,2021,d_1422,,,,,0,0,0
2021-11-28,2147,Sunday,2,11,2021,d_1423,,,,,0,0,0
2021-11-29,2148,Monday,3,11,2021,d_1424,,,,,0,0,0
2021-11-30,2148,Tuesday,4,11,2021,d_1425,,,,,0,0,0
2021-12-01,2148,Wednesday,5,12,2021,d_1426,,,,,1,0,0
2021-12-02,2148,Thursday,6,12,2021,d_1427,,,,,1,0,0
2021-12-03,2148,Friday,7,12,2021,d_1428,,,,,1,0,0
2021-12-04,2148,Saturday,1,12,2021,d_1429,,,,,1,0,0
2021-12-05,2148,Sunday,2,12,2021,d_1430,,,,,1,0,0
2021-12-06,2149,Monday,3,12,2021,d_1431,,,,,1,0,0
2021-12-07,2149,Tuesday,4,12,2021,d_1432,,,,,1,0,0
2021-12-08,2149,Wednesday,5,12,2021,d_1433,,,,,1,1,0
2021-12-09,2149,Thursday,6,12,2021,d_1434,,,,,1,1,0
2021-12-10,2149,Friday,7,12,2021,d_1435,,,,,1,1,0
2021-12-11,2149,Saturday,1,12,2021,d_1436,,,,,0,1,0
2021-12-12,2149,Sunday,2,12,2021,d_1437,,,,,0,1,0
2021-12-13,2150,Monday,3,12,2021,d_1438,,,,,0,1,0
2021-12-14,2150,Tuesday,4,12,2021,d_1439,,,,,0,1,0
2021-12-15,2150,Wednesday,5,12,2021,d_1440,,,,,0,1,1
2021-12-16,2150,Thursday,6,12,2021,d_1441,,,,,0,1,1
2021-12-17,2150,Friday,7,12,2021,d_1442,,,,,0,1,1
2021-12-18,2150,Saturday,1,12,2021,d_1443,,,,,0,0,1
2021-12-19,2150,Sunday,2,12,2021,d_1444,,,,,0,0,1
2021-12-20,2151,Monday,3,12,2021,d_1445,,,,,0,0,1
2021-12-21,2151,Tuesday,4,12,2021,d_1446,,,,,0,0,1
2021-12-22,2151,Wednesday,5,12,2021,d_1447,,,,,0,0,1
2021-12-23,2151,Thursday,6,12,2021,d_1448,,,,,0,0,1
2021-12-24,2151,Friday,7,12,2021,d_1449,,,,,0,0,1
2021-12-25,2151,Saturday,1,12,2021,d_1450,Christmas,National,,,0,0,0
2021-12-26,2151,Sunday,2,12,2021,d_1451,,,,,0,0,0
2021-12-27,2152,Monday,3,12,2021,d_1452,,,,,0,0,0
2021-12-28,2152,Tuesday,4,12,2021,d_1453,,,,,0,0,0
2021-12-29,2152,Wednesday,5,12,2021,d_1454,,,,,0,0,0
2021-12-30,2152,Thursday,6,12,2021,d_1455,,,,,0,0,0
2021-12-31,2152,Friday,7,12,2021,d_1456,,,,,0,0,0
2022-01-01,2252,Saturday,1,1,2022,d_1457,New_Year,National,,,1,0,0
2022-01-02,2252,Sunday,2,1,2022,d_1458,,,,,1,0,0
2022-01-03,2201,Monday,3,1,2022,d_1459,,,,,1,0,0
2022-01-04,2201,Tuesday,4,1,2022,d_1460,,,,,1,0,0
2022-01-05,2201,Wednesday,5,1,2022,d_1461,,,,,1,0,0
2022-01-06,2201,Thursday,6,1,2022,d_1462,,,,,1,0,0
2022-01-07,2201,Friday,7,1,2022,d_1463,,,,,1,0,0
2022-01-08,2201,Saturday,1,1,2022,d_1464,,,,,1,1,0
2022-01-09,2201,Sunday,2,1,2022,d_1465,,,,,1,1,0
2022-01-10,2202,Monday,3,1,2022,d_1466,,,,,1,1,0
2022-01-11,2202,Tuesday,4,1,2022,d_1467,,,,,0,1,0
2022-01-12,2202,Wednesday,5,1,2022,d_1468,,,,,0,1,0
2022-01-13,2202,Thursday,6,1,2022,d_1469,,,,,0,1,0
2022-01-14,2202,Friday,7,1,2022,d_1470,Pongal,Cultural,,,0,1,0
2022-01-15,2202,Saturday,1,1,2022,d_1471,,,,,0,1,1
2022-01-16,2202,Sunday,2,1,2022,d_1472,,,,,0,1,1
2022-01-17,2203,Monday,3,1,2022,d_1473,,,,,0,1,1
2022-01-18,2203,Tuesday,4,1,2022,d_1474,,,,,0,0,1
2022-01-19,2203,Wednesday,5,1,2022,d_1475,,,,,0,0,1
2022-01-20,2203,Thursday,6,1,2022,d_1476,,,,,0,0,1
2022-01-21,2203,Friday,7,1,2022,d_1477,,,,,0,0,1
2022-01-22,2203,Saturday,1,1,2022,d_1478,,,,,0,0,1
2022-01-23,2203,Sunday,2,1,2022,d_1479,,,,,0,0,1
2022-01-24,2204,Monday,3,1,2022,d_1480,,,,,0,0,1
2022-01-25,2204,Tuesday,4,1,2022,d_1481,,,,,0,0,0
2022-01-26,2204,Wednesday,5,1,2022,d_1482,Republic_Day,National,,,0,0,0
2022-01-27,2204,Thursday,6,1,2022,d_1483,,,,,0,0,0
2022-01-28,2204,Friday,7,1,2022,d_1484,,,,,0,0,0
2022-01-29,2204,Saturday,1,1,2022,d_1485,,,,,0,0,0
2022-01-30,2204,Sunday,2,1,2022,d_1486,,,,,0,0,0
2022-01-31,2205,Monday,3,1,2022,d_1487,,,,,0,0,0
2022-02-01,2205,Tuesday,4,2,2022,d_1488,,,,,1,0,0
2022-02-02,2205,Wednesday,5,2,2022,d_1489,,,,,1,0,0
2022-02-03,2205,Thursday,6,2,2022,d_1490,,,,,1,0,0
2022-02-04,2205,Friday,7,2,2022,d_1491,,,,,1,0,0
2022-02-05,2205,Saturday,1,2,2022,d_1492,,,,,1,0,0
2022-02-06,2205,Sunday,2,2,2022,d_1493,,,,,1,0,0
2022-02-07,2206,Monday,3,2,2022,d_1494,,,,,1,0,0
2022-02-08,2206,Tuesday,4,2,2022,d_1495,,,,,1,1,0
2022-02-09,2206,Wednesday,5,2,2022,d_1496,,,,,1,1,0
2022-02-10,2206,Thursday,6,2,2022,d_1497,,,,,1,1,0
2022-02-11,2206,Friday,7,2,2022,d_1498,,,,,0,1,0
2022-02-12,2206,Saturday,1,2,2022,d_1499,,,,,0,1,0
2022-02-13,2206,Sunday,2,2,2022,d_1500,,,,,0,1,0
2022-02-14,2207,Monday,3,2,2022,d_1501,,,,,0,1,0
2022-02-15,2207,Tuesday,4,2,2022,d_1502,,,,,0,1,1
2022-02-16,2207,Wednesday,5,2,2022,d_1503,,,,,0,1,1
2022-02-17,2207,Thursday,6,2,2022,d_1504,,,,,0,1,1
2022-02-18,2207,Friday,7,2,2022,d_1505,,,,,0,0,1
2022-02-19,2207,Saturday,1,2,2022,d_1506,,,,,0,0,1
2022-02-20,2207,Sunday,2,2,2022,d_1507,,,,,0,0,1
2022-02-21,2208,Monday,3,2,2022,d_1508,,,,,0,0,1
2022-02-22,2208,Tuesday,4,2,2022,d_1509,,,,,0,0,1
2022-02-23,2208,Wednesday,5,2,2022,d_1510,,,,,0,0,1
2022-02-24,2208,Thursday,6,2,2022,d_1511,,,,,0,0,1
2022-02-25,2208,Friday,7,2,2022,d_1512,,,,,0,0,0
2022-02-26,2208,Saturday,1,2,2022,d_1513,,,,,0,0,0
2022-02-27,2208,Sunday,2,2,2022,d_1514,,,,,0,0,0
2022-02-28,2209,Monday,3,2,2022,d_1515,,,,,0,0,0
2022-03-01,2209,Tuesday,4,3,2022,d_1516,,,,,1,0,0
